Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.040111514837721254,0.04476720030332596,0.03557501920987287,0.03760489076375961,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04058916609451217,0.042021260473815124,0.03760487221005679,0.041544508188962936,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.04202126670999386,0.042857419149584276,0.03772406417198418,0.03832092508673668,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.03844011434456897,0.039395456652290675,0.03629105694895854,0.03820173814892769,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.03820175115914171,0.038440127435965823,0.03784326968875206,0.03808164596557617,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.03808162744216453,0.03820173257730933,0.03629105165600777,0.03629105165600777,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.03629105830348371,0.03724639723138816,0.03629105830348371,0.03700802102684975,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.03629107273364487,0.037246412041414094,0.03306839717016653,0.03414292633533478,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.03366524910568851,0.035336635613502435,0.03342595410937608,0.03485896438360214,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.03533664325360539,0.03772408115656802,0.034858971920428215,0.03676874190568924,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.03736559338657319,0.03820174606193556,0.03641116964373299,0.037843264639377594,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.038081641713881134,0.03820174689403731,0.03653035685420036,0.03653035685420036,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.03724641541039279,0.037484795146752535,0.03461968548084323,0.035097356885671616,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.03509734726210365,0.03605268639433377,0.03414292006173238,0.03473978117108345,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.03485895151604317,0.03915615347346137,0.03485895151604317,0.03772405907511711,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.03820173727523719,0.04011150308442512,0.03820173727523719,0.03987312689423561,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.04058918319418631,0.04226057318242255,0.0360526844779394,0.04011151194572449,211008000,0.0,0.0
1999-02-17 00:00:00-05:00,0.03915616650182904,0.03963383771434037,0.037246400414474856,0.037962447851896286,67728000,0.0,0.0
1999-02-18 00:00:00-05:00,0.039156160208951636,0.03963383134469532,0.037484774030594595,0.03855930268764496,70704000,0.0,0.0
1999-02-19 00:00:00-05:00,0.03820173727523719,0.04058917422736143,0.03772406613230088,0.03987312689423561,75360000,0.0,0.0
1999-02-22 00:00:00-05:00,0.04058918319418631,0.04106685444264813,0.03796245070902642,0.04011151194572449,205248000,0.0,0.0
1999-02-23 00:00:00-05:00,0.04106685091448412,0.04285742716257505,0.038679413640046456,0.04202127456665039,138096000,0.0,0.0
1999-02-24 00:00:00-05:00,0.048229168321409145,0.0501398499568341,0.044289530565150025,0.04536405950784683,612768000,0.0,0.0
1999-02-25 00:00:00-05:00,0.04727473345118836,0.04870683165903367,0.0432149911754564,0.043931957334280014,149136000,0.0,0.0
1999-02-26 00:00:00-05:00,0.04440963003743099,0.04584172487875812,0.041544521592107114,0.0419020876288414,172608000,0.0,0.0
1999-03-01 00:00:00-05:00,0.04297661893790321,0.04393196139624043,0.0401115103256147,0.0421413816511631,92160000,0.0,0.0
1999-03-02 00:00:00-05:00,0.04202127318024863,0.04226056815740617,0.041066849559571524,0.04178289696574211,55248000,0.0,0.0
1999-03-03 00:00:00-05:00,0.042021279923510596,0.042021279923510596,0.03867941857088718,0.038917794823646545,61392000,0.0,0.0
1999-03-04 00:00:00-05:00,0.04082756525577172,0.041066860295487034,0.037724079842602294,0.03808164596557617,57360000,0.0,0.0
1999-03-05 00:00:00-05:00,0.03844012987327968,0.04034989649763578,0.03844012987327968,0.04023071005940437,78768000,0.0,0.0
1999-03-08 00:00:00-05:00,0.0391561675379033,0.042021276126091064,0.03844012008153522,0.04082755744457245,75888000,0.0,0.0
1999-03-09 00:00:00-05:00,0.04070837137913208,0.042738242704680476,0.04070837137913208,0.0421413816511631,143184000,0.0,0.0
1999-03-10 00:00:00-05:00,0.04273824362226645,0.04273824362226645,0.04082755866456979,0.04142441973090172,235344000,0.0,0.0
1999-03-11 00:00:00-05:00,0.04070836881213204,0.04142441622937065,0.03963383659720421,0.03963383659720421,54288000,0.0,0.0
1999-03-12 00:00:00-05:00,0.039873137360280926,0.039873137360280926,0.03820174730256999,0.038917794823646545,90768000,0.0,0.0
1999-03-15 00:00:00-05:00,0.03987311777317449,0.041066835976171015,0.03963382287516691,0.040589164942502975,108816000,0.0,0.0
1999-03-16 00:00:00-05:00,0.040827552896469145,0.041305224068408114,0.03891778697132634,0.03927626833319664,79152000,0.0,0.0
1999-03-17 00:00:00-05:00,0.03963383979566215,0.040349887270685926,0.03855931090949424,0.039514653384685516,51360000,0.0,0.0
1999-03-18 00:00:00-05:00,0.03963382541025017,0.040589167538692426,0.03867940204421381,0.0399923101067543,46320000,0.0,0.0
1999-03-19 00:00:00-05:00,0.03987313570287371,0.04130523068549891,0.03987313570287371,0.04011151194572449,105312000,0.0,0.0
1999-03-22 00:00:00-05:00,0.04094675096823408,0.041066856149674674,0.038917794823646545,0.038917794823646545,36672000,0.0,0.0
1999-03-23 00:00:00-05:00,0.03915617065766655,0.03915617065766655,0.035814309340781274,0.03653035685420036,163968000,0.0,0.0
1999-03-24 00:00:00-05:00,0.03629105165600777,0.03653034316385306,0.034858953750396805,0.03629105165600777,60864000,0.0,0.0
1999-03-25 00:00:00-05:00,0.0361718807222108,0.038201752489745194,0.036052690871909536,0.03676874190568924,40320000,0.0,0.0
1999-03-26 00:00:00-05:00,0.037246388851550426,0.0401114964744713,0.037246388851550426,0.0399923101067543,88272000,0.0,0.0
1999-03-29 00:00:00-05:00,0.04118603840470314,0.04214137735006017,0.04046998759991976,0.04118603840470314,65952000,0.0,0.0
1999-03-30 00:00:00-05:00,0.04130521383336318,0.04166369510640518,0.03748476758260968,0.03772405907511711,69504000,0.0,0.0
