Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,10924800,0.0,0.0
1980-03-18 00:00:00-05:00,0.1814996416576924,0.18295154945914266,0.18004775047302246,0.18004775047302246,17068800,0.0,0.0
1980-03-19 00:00:00-05:00,0.18440352380275726,0.18730788880745247,0.18440352380275726,0.18440352380275726,18508800,0.0,0.0
1980-03-20 00:00:00-05:00,0.18440353815205276,0.1865813841927936,0.1836775839328766,0.1836775839328766,11174400,0.0,0.0
1980-03-21 00:00:00-05:00,0.18004785165853154,0.18004785165853154,0.17714346945285797,0.17714346945285797,12172800,0.0,0.0
1980-03-24 00:00:00-05:00,0.17641754281677255,0.17641754281677255,0.17351372539997098,0.173513725399971,8966400,0.0,0.0
1980-03-25 00:00:00-05:00,0.17423970997333527,0.17714351127696515,0.17423970997333527,0.17423970997333527,11347200,0.0,0.0
1980-03-26 00:00:00-05:00,0.17423966430745394,0.1756915728871399,0.17278775572776794,0.17278775572776794,16262400,0.0,0.0
1980-03-27 00:00:00-05:00,0.1698839161615712,0.1698839161615712,0.16697955131530764,0.16697955131530762,26918400,0.0,0.0
1980-03-28 00:00:00-05:00,0.17351372539997098,0.17641754281677255,0.17351372539997098,0.173513725399971,20102400,0.0,0.0
1980-03-31 00:00:00-05:00,0.17932190001010895,0.18222570067122137,0.17932190001010895,0.17932190001010895,9004800,0.0,0.0
1980-04-01 00:00:00-05:00,0.18004775047302246,0.18295154945914266,0.18004775047302246,0.18004775047302246,8179200,0.0,0.0
1980-04-02 00:00:00-05:00,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,12556800,0.0,0.0
1980-04-03 00:00:00-05:00,0.180773789820333,0.180773789820333,0.17786942422389984,0.17786942422389984,6988800,0.0,0.0
1980-04-07 00:00:00-05:00,0.17641754281677255,0.17641754281677255,0.17351372539997098,0.173513725399971,13478400,0.0,0.0
1980-04-08 00:00:00-05:00,0.17423970997333527,0.17714351127696515,0.17423970997333527,0.17423970997333527,29184000,0.0,0.0
1980-04-09 00:00:00-05:00,0.1735137674237386,0.1735137674237386,0.1706099659204483,0.1706099659204483,11558400,0.0,0.0
1980-04-10 00:00:00-05:00,0.17060998064323513,0.1727878278044415,0.16988402605056763,0.16988402605056763,14784000,0.0,0.0
1980-04-11 00:00:00-05:00,0.16988402605056763,0.1727878278044415,0.16988402605056763,0.16988402605056763,9523200,0.0,0.0
1980-04-14 00:00:00-05:00,0.1713358759880066,0.174239676737747,0.1713358759880066,0.1713358759880066,8025600,0.0,0.0
1980-04-15 00:00:00-05:00,0.17133582811436252,0.1720617656363676,0.169157400727272,0.16915740072727203,10598400,0.0,0.0
1980-04-16 00:00:00-05:00,0.16552768286742822,0.16552768286742822,0.16262388229370117,0.16262388229370117,10752000,0.0,0.0
1980-04-17 00:00:00-05:00,0.16262392458556155,0.16262392458556155,0.1597195416688919,0.1597195416688919,17702400,0.0,0.0
1980-04-18 00:00:00-05:00,0.16189783811569214,0.16480163707732506,0.16189783811569214,0.16189783811569214,18739200,0.0,0.0
1980-04-21 00:00:00-05:00,0.16189786513393498,0.16334975654865946,0.16044539213180542,0.16044539213180542,9043200,0.0,0.0
1980-04-22 00:00:00-05:00,0.1677054762840271,0.17060984062538825,0.1677054762840271,0.1677054762840271,20428800,0.0,0.0
1980-04-23 00:00:00-05:00,0.17786942422389984,0.180773789820333,0.17786942422389984,0.17786942422389984,14822400,0.0,0.0
1980-04-24 00:00:00-05:00,0.17859596014022827,0.18149976103627738,0.17859596014022827,0.17859596014022827,8832000,0.0,0.0
1980-04-25 00:00:00-05:00,0.17859594035717233,0.17859594035717233,0.1756915748119354,0.17569157481193542,7104000,0.0,0.0
1980-04-28 00:00:00-04:00,0.175691618933547,0.17714351127696515,0.17423970997333527,0.17423970997333527,6931200,0.0,0.0
1980-04-29 00:00:00-04:00,0.1756915748119354,0.17859594035717233,0.1756915748119354,0.17569157481193542,6297600,0.0,0.0
1980-04-30 00:00:00-04:00,0.17786942422389984,0.180773789820333,0.17786942422389984,0.17786942422389984,7065600,0.0,0.0
1980-05-01 00:00:00-04:00,0.17859596014022827,0.18149976103627738,0.17859596014022827,0.17859596014022827,7008000,0.0,0.0
1980-05-02 00:00:00-04:00,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,5510400,0.0,0.0
1980-05-05 00:00:00-04:00,0.1836775839328766,0.1865813841927936,0.1836775839328766,0.1836775839328766,3513600,0.0,0.0
1980-05-06 00:00:00-04:00,0.18367765818026696,0.1858555051013514,0.18295170366764069,0.18295170366764069,6988800,0.0,0.0
1980-05-07 00:00:00-04:00,0.18295170366764069,0.1858555051013514,0.18295170366764069,0.18295170366764069,6393600,0.0,0.0
1980-05-08 00:00:00-04:00,0.1829516425603255,0.1836775968304772,0.1807737797498703,0.1807737797498703,7468800,0.0,0.0
1980-05-09 00:00:00-04:00,0.18295170366764069,0.1858555051013514,0.18295170366764069,0.18295170366764069,16684800,0.0,0.0
1980-05-12 00:00:00-04:00,0.1829516884476709,0.18512955180437066,0.18222573399543762,0.18222573399543762,8582400,0.0,0.0
1980-05-13 00:00:00-04:00,0.18585540354251862,0.18875978497696214,0.18585540354251862,0.18585540354251862,7372800,0.0,0.0
1980-05-14 00:00:00-04:00,0.18875987827777863,0.19166367956003674,0.18875987827777863,0.18875987827777863,4742400,0.0,0.0
1980-05-15 00:00:00-04:00,0.19021174311637878,0.19311556059569848,0.19021174311637878,0.19021174311637878,8102400,0.0,0.0
1980-05-16 00:00:00-04:00,0.1923896223306656,0.19529342343626926,0.1923896223306656,0.1923896223306656,4838400,0.0,0.0
1980-05-19 00:00:00-04:00,0.1931155472993851,0.19601991293284107,0.1931155472993851,0.19311554729938507,8640000,0.0,0.0
1980-05-20 00:00:00-04:00,0.1931155459303607,0.1938415002450611,0.19093768298625946,0.19093768298625946,21811200,0.0,0.0
1980-05-21 00:00:00-04:00,0.1894857534076479,0.1894857534076479,0.18658138811588287,0.18658138811588287,10540800,0.0,0.0
1980-05-22 00:00:00-04:00,0.1865813696740298,0.18730788880745247,0.18440352380275726,0.18440352380275726,5318400,0.0,0.0
1980-05-23 00:00:00-04:00,0.19093768298625946,0.1938415002450611,0.19093768298625946,0.19093768298625946,29779200,0.0,0.0
1980-05-27 00:00:00-04:00,0.1909376974862087,0.19311556059569848,0.19021174311637878,0.19021174311637878,8332800,0.0,0.0
1980-05-28 00:00:00-04:00,0.19456735253334048,0.19747173348805475,0.19456735253334048,0.19456735253334045,6700800,0.0,0.0
1980-05-29 00:00:00-04:00,0.19456735253334048,0.19747173348805475,0.19456735253334048,0.19456735253334045,7660800,0.0,0.0
1980-05-30 00:00:00-04:00,0.19747182726860044,0.20037562801495773,0.19747182726860044,0.19747182726860046,5721600,0.0,0.0
1980-06-02 00:00:00-04:00,0.19819773733615878,0.20110155429410898,0.19819773733615878,0.19819773733615875,6355200,0.0,0.0
1980-06-03 00:00:00-04:00,0.19601991293284107,0.19601991293284107,0.1931155472993851,0.19311554729938507,15244800,0.0,0.0
1980-06-04 00:00:00-04:00,0.1960199624300003,0.19892376382583885,0.1960199624300003,0.1960199624300003,7680000,0.0,0.0
1980-06-05 00:00:00-04:00,0.1960199624300003,0.19892376382583885,0.1960199624300003,0.1960199624300003,6470400,0.0,0.0
1980-06-06 00:00:00-04:00,0.19601982549600094,0.19747173348805475,0.19456735253334048,0.19456735253334045,28723200,0.0,0.0
1980-06-09 00:00:00-04:00,0.19456743932228876,0.19601991293284107,0.1931155472993851,0.19311554729938507,7545600,0.0,0.0
1980-06-10 00:00:00-04:00,0.19529338181018832,0.19819774726768186,0.19529338181018832,0.1952933818101883,17280000,0.0,0.0
1980-06-11 00:00:00-04:00,0.19747182726860044,0.20037562801495773,0.19747182726860044,0.19747182726860046,3206400,0.0,0.0
1980-06-12 00:00:00-04:00,0.19747173348805475,0.19747173348805475,0.19456735253334048,0.19456735253334045,10809600,0.0,0.0
1980-06-13 00:00:00-04:00,0.19456735253334048,0.19747173348805475,0.19456735253334048,0.19456735253334045,3590400,0.0,0.0
1980-06-16 00:00:00-04:00,0.19456735253334048,0.19747173348805475,0.19456735253334048,0.19456735253334045,7987200,0.0,0.0
1980-06-17 00:00:00-04:00,0.1945674696891058,0.19674589795949976,0.19384153187274933,0.19384153187274933,12864000,0.0,0.0
1980-06-18 00:00:00-04:00,0.19384153119186368,0.19529342343626926,0.1923896223306656,0.1923896223306656,8064000,0.0,0.0
1980-06-19 00:00:00-04:00,0.19166367956003674,0.19166367956003674,0.18875987827777863,0.18875987827777863,13689600,0.0,0.0
1980-06-20 00:00:00-04:00,0.1894858181476593,0.19238963607754292,0.1894858181476593,0.1894858181476593,7027200,0.0,0.0
1980-06-23 00:00:00-04:00,0.1894858181476593,0.19238963607754292,0.1894858181476593,0.1894858181476593,9888000,0.0,0.0
1980-06-24 00:00:00-04:00,0.1894858181476593,0.19238963607754292,0.1894858181476593,0.1894858181476593,9676800,0.0,0.0
1980-06-25 00:00:00-04:00,0.19166357815265656,0.19456737789854178,0.19166357815265656,0.19166357815265656,15494400,0.0,0.0
1980-06-26 00:00:00-04:00,0.19166357815265656,0.19456737789854178,0.19166357815265656,0.19166357815265656,10156800,0.0,0.0
