ticker,earnings_date,original_filename,1_day_return,5_day_return,10_day_return
CSCO,2016-02-10,2016-Feb-10-CSCO.txt,0.09640162709595956,0.17414478567476258,0.1816972530530486
CSCO,2019-05-15,2019-May-15-CSCO.txt,0.06655237754238263,0.06197559767786734,0.021548323703707028
CSCO,2018-08-15,2018-Aug-15-CSCO.txt,0.02963984392954824,0.04856367917925641,0.08253530498257436
CSCO,2020-02-12,2020-Feb-12-CSCO.txt,-0.05227345829653944,-0.061686327807264185,-0.19807728148584788
CSCO,2019-08-14,2019-Aug-14-CSCO.txt,-0.08614904057501521,-0.03635636248013068,-0.07389836297931779
CSCO,2016-11-16,2016-Nov-16-CSCO.txt,-0.04814686171543485,-0.05891638099470653,-0.06715218714735478
CSCO,2016-05-18,2016-May-18-CSCO.txt,0.031811797766299624,0.0823355476181374,0.08832351060226766
CSCO,2017-08-16,2017-Aug-16-CSCO.txt,-0.040197823543003885,-0.043908477177402684,-0.010822505561308997
CSCO,2018-11-14,2018-Nov-14-CSCO.txt,0.055041764550944436,0.012632483681806694,0.06789978640522011
CSCO,2018-02-14,2018-Feb-14-CSCO.txt,0.04728033621797055,0.020195638571884604,0.040627333642485025
CSCO,2019-11-13,2019-Nov-13-CSCO.txt,-0.07325656727911213,-0.0697482187643756,-0.06644658968431125
CSCO,2019-02-13,2019-Feb-13-CSCO.txt,0.018947749307916924,0.040210540204022295,0.08989485630585647
CSCO,2020-08-12,2020-Aug-12-CSCO.txt,-0.1118504633084841,-0.1295218657190143,-0.12162142628866138
CSCO,2017-02-15,2017-Feb-15-CSCO.txt,0.023766081464917883,0.037172842974915646,0.04783660226498293
CSCO,2017-11-15,2017-Nov-15-CSCO.txt,0.05189104412264926,0.06860157896886358,0.09352068987281928
CSCO,2018-05-16,2018-May-16-CSCO.txt,-0.03764398432899925,-0.03277249860019661,-0.054251515143791035
CSCO,2017-05-17,2017-May-17-CSCO.txt,-0.07214654835678769,-0.06889393576826935,-0.059136537881800386
CSCO,2020-05-13,2020-May-13-CSCO.txt,0.045292014174291274,0.08319415785209978,0.08700855572222725
CSCO,2016-08-17,2016-Aug-17-CSCO.txt,-0.007812512289454478,0.011067815434851093,0.023437371284134673
